Transaction_ID,Date,Merchant,Category,Amount,Payment_Method,Location,Income_Expense,Account_Balance,Year,Month,Month_Name,Quarter,Day_Of_Week,Is_Weekend
101545,2024-04-06,Delhi Metro,Transportation,106.73,Debit Card,Hyderabad,Expense,-248635.82,2024,4,April,Q2,Saturday,1
101546,2024-04-06,Swiggy,Food & Dining,262.22,Net Banking,Online,Expense,-248898.04,2024,4,April,Q2,Saturday,1
101547,2024-04-06,Reliance Fresh,Groceries,359.36,UPI,Hyderabad,Expense,-249257.4,2024,4,April,Q2,Saturday,1
101548,2024-04-07,Burger King,Food & Dining,293.14,Credit Card,Mumbai,Expense,-249550.54,2024,4,April,Q2,Sunday,1
101549,2024-04-07,Chaayos,Food & Dining,134.1,UPI,Unknown,Expense,-249684.64,2024,4,April,Q2,Sunday,1
101550,2024-04-07,Amazon,Shopping,803.42,Credit Card,Gurugram,Expense,-250488.06,2024,4,April,Q2,Sunday,1
101551,2024-04-07,PVR Cinemas,Entertainment,177.68,Cash,Noida,Expense,-250665.74,2024,4,April,Q2,Sunday,1
101552,2024-04-07,Unknown Merchant,Investment,2714.59,UPI,Online,Expense,-253380.33,2024,4,April,Q2,Sunday,1
101553,2024-04-07,BookMyShow,Entertainment,319.15,Cash,Noida,Expense,-253699.48,2024,4,April,Q2,Sunday,1
101554,2024-04-07,Ajio,Shopping,2455.39,UPI,Hyderabad,Expense,-256154.87,2024,4,April,Q2,Sunday,1
101555,2024-04-07,Blinkit,Groceries,292.16,Cash,New Delhi,Expense,-256447.03,2024,4,April,Q2,Sunday,1
101556,2024-04-07,Gift Shop,Miscellaneous,58.99,Credit Card,New Delhi,Expense,-256506.02,2024,4,April,Q2,Sunday,1
101557,2024-04-08,Domino's,Food & Dining,156.71,Credit Card,Gurugram,Expense,-256662.73,2024,4,April,Q2,Monday,0
101558,2024-04-08,Gate Academy,Education,1294.58,Credit Card,Gurugram,Expense,-257957.31,2024,4,April,Q2,Monday,0
101559,2024-04-08,Delhi Metro,Transportation,61.3,UPI,Gurugram,Expense,-258018.61,2024,4,April,Q2,Monday,0
101560,2024-04-08,Myntra,Shopping,1610.91,Net Banking,Online,Expense,-259629.52,2024,4,April,Q2,Monday,0
101561,2024-04-08,Ola,Transportation,237.51,Debit Card,Mumbai,Expense,-259867.03,2024,4,April,Q2,Monday,0
101562,2024-04-08,Flipkart,Shopping,995.36,Net Banking,New Delhi,Expense,-260862.39,2024,4,April,Q2,Monday,0
101563,2024-04-08,Udemy,Education,1763.01,Net Banking,Online,Expense,-262625.4,2024,4,April,Q2,Monday,0
101564,2024-04-09,Chaayos,Food & Dining,249.95,Credit Card,Hyderabad,Expense,-262875.35,2024,4,April,Q2,Tuesday,0
101565,2024-04-09,PVR Cinemas,Entertainment,330.08,UPI,Unknown,Expense,-263205.43,2024,4,April,Q2,Tuesday,0
101566,2024-04-10,PVR Cinemas,Entertainment,203.19,Debit Card,Gurugram,Expense,-263408.62,2024,4,April,Q2,Wednesday,0
101567,2024-04-10,McDonald's,Food & Dining,282.94,Net Banking,Gurugram,Expense,-263691.56,2024,4,April,Q2,Wednesday,0
101568,2024-04-10,Campus Canteen,Food & Dining,168.9,Debit Card,Noida,Expense,-263860.46,2024,4,April,Q2,Wednesday,0
101569,2024-04-10,Jio,Bills,1086.46,Cash,Noida,Expense,-264946.92,2024,4,April,Q2,Wednesday,0
101570,2024-04-11,Coursera,Education,1662.31,Cash,Hyderabad,Expense,-266609.23,2024,4,April,Q2,Thursday,0
101571,2024-04-11,Delhi Metro,Transportation,153.03,Cash,Gurugram,Expense,-266762.26,2024,4,April,Q2,Thursday,0
101572,2024-04-11,BigBasket,Groceries,498.2,Net Banking,Mumbai,Expense,-267260.46,2024,4,April,Q2,Thursday,0
101573,2024-04-11,Rapido,Transportation,129.2,Debit Card,New Delhi,Expense,-267389.66,2024,4,April,Q2,Thursday,0
101574,2024-04-11,Campus Canteen,Food & Dining,327.63,Cash,Online,Expense,-267717.29,2024,4,April,Q2,Thursday,0
101575,2024-04-11,Zomato,Food & Dining,108.59,UPI,Online,Expense,-267825.88,2024,4,April,Q2,Thursday,0
101576,2024-04-12,BigBasket,Groceries,638.78,Net Banking,Hyderabad,Expense,-268464.66,2024,4,April,Q2,Friday,0
101577,2024-04-12,Blinkit,Groceries,474.38,Debit Card,Gurugram,Expense,-268939.04,2024,4,April,Q2,Friday,0
101578,2024-04-12,Hostel Fee,Rent,5329.24,UPI,Hyderabad,Expense,-274268.28,2024,4,April,Q2,Friday,0
101579,2024-04-12,Spotify,Entertainment,750.17,Credit Card,New Delhi,Expense,-275018.45,2024,4,April,Q2,Friday,0
101580,2024-04-12,Hostel Laundry,Bills,165.92,Debit Card,Noida,Expense,-275184.37,2024,4,April,Q2,Friday,0
101581,2024-04-13,Domino's,Food & Dining,133.73,Credit Card,Noida,Expense,-275318.1,2024,4,April,Q2,Saturday,1
101582,2024-04-13,Netflix,Entertainment,699.04,UPI,Gurugram,Expense,-276017.14,2024,4,April,Q2,Saturday,1
101583,2024-04-14,Ajio,Shopping,1014.6,Cash,Mumbai,Expense,-277031.74,2024,4,April,Q2,Sunday,1
101584,2024-04-14,McDonald's,Food & Dining,168.23,Credit Card,New Delhi,Expense,-277199.97,2024,4,April,Q2,Sunday,1
101585,2024-04-14,Chaayos,Food & Dining,135.53,Cash,Noida,Expense,-277335.5,2024,4,April,Q2,Sunday,1
101586,2024-04-14,Flipkart,Shopping,2162.15,Credit Card,Hyderabad,Expense,-279497.65,2024,4,April,Q2,Sunday,1
101587,2024-04-15,BookMyShow,Entertainment,536.81,Cash,Online,Expense,-280034.46,2024,4,April,Q2,Monday,0
101588,2024-04-15,Uber,Transportation,140.61,Debit Card,Hyderabad,Expense,-280175.07,2024,4,April,Q2,Monday,0
101589,2024-04-15,Spotify,Entertainment,328.21,Debit Card,Noida,Expense,-280503.28,2024,4,April,Q2,Monday,0
101590,2024-04-16,Blinkit,Groceries,416.54,Credit Card,Noida,Expense,-280919.82,2024,4,April,Q2,Tuesday,0
101591,2024-04-16,BigBasket,Groceries,866.81,Net Banking,Online,Expense,-281786.63,2024,4,April,Q2,Tuesday,0
101592,2024-04-17,Burger King,Food & Dining,91.11,Debit Card,Online,Expense,-281877.74,2024,4,April,Q2,Wednesday,0
101593,2024-04-17,Coursera,Education,947.94,Net Banking,Noida,Expense,-282825.68,2024,4,April,Q2,Wednesday,0
101594,2024-04-17,Campus Canteen,Food & Dining,251.39,UPI,Online,Expense,-283077.07,2024,4,April,Q2,Wednesday,0
101595,2024-04-18,Campus Canteen,Food & Dining,159.42,Cash,Noida,Expense,-283236.49,2024,4,April,Q2,Thursday,0
101596,2024-04-19,MakeMyTrip,Travel,7958.08,Net Banking,Hyderabad,Expense,-291194.57,2024,4,April,Q2,Friday,0
101597,2024-04-19,Jio,Bills,1133.07,Net Banking,Mumbai,Expense,-292327.64,2024,4,April,Q2,Friday,0
101598,2024-04-19,Rapido,Transportation,159.96,Cash,Hyderabad,Expense,-292487.6,2024,4,April,Q2,Friday,0
101599,2024-04-19,Airtel,Bills,355.67,Credit Card,New Delhi,Expense,-292843.27,2024,4,April,Q2,Friday,0
101600,2024-04-20,Rapido,Transportation,106.08,Credit Card,New Delhi,Expense,-292949.35,2024,4,April,Q2,Saturday,1
101601,2024-04-20,Stationery,Miscellaneous,382.99,UPI,Online,Expense,-293332.34,2024,4,April,Q2,Saturday,1
101602,2024-04-20,Gift Shop,Miscellaneous,258.84,UPI,New Delhi,Expense,-293591.18,2024,4,April,Q2,Saturday,1
101603,2024-04-21,Hostel Laundry,Bills,940.51,Net Banking,New Delhi,Expense,-294531.69,2024,4,April,Q2,Sunday,1
101604,2024-04-21,Airtel,Bills,969.69,Credit Card,Noida,Expense,-295501.38,2024,4,April,Q2,Sunday,1
101605,2024-04-21,DMart,Groceries,287.66,UPI,Online,Expense,-295789.04,2024,4,April,Q2,Sunday,1
101606,2024-04-21,Zomato,Food & Dining,131.97,Credit Card,Noida,Expense,-295921.01,2024,4,April,Q2,Sunday,1
101607,2024-04-22,IndiGo,Travel,4479.07,UPI,Noida,Expense,-300400.08,2024,4,April,Q2,Monday,0
101608,2024-04-22,Apollo Pharmacy,Health,135.69,Cash,Mumbai,Expense,-300535.77,2024,4,April,Q2,Monday,0
101609,2024-04-22,Spotify,Entertainment,420.48,Net Banking,New Delhi,Expense,-300956.25,2024,4,April,Q2,Monday,0
101610,2024-04-22,Reliance Fresh,Groceries,211.91,Cash,Noida,Expense,-301168.16,2024,4,April,Q2,Monday,0
101611,2024-04-22,Domino's,Food & Dining,286.17,Credit Card,Online,Expense,-301454.33,2024,4,April,Q2,Monday,0
101612,2024-04-23,McDonald's,Food & Dining,208.45,Net Banking,Mumbai,Expense,-301662.78,2024,4,April,Q2,Tuesday,0
101613,2024-04-23,Apollo Pharmacy,Health,1185.9,Cash,Hyderabad,Expense,-302848.68,2024,4,April,Q2,Tuesday,0
101614,2024-04-23,Unknown Merchant,Education,1303.87,Cash,Hyderabad,Expense,-304152.55,2024,4,April,Q2,Tuesday,0
101615,2024-04-23,Hostel Laundry,Bills,1179.56,Credit Card,Gurugram,Expense,-305332.11,2024,4,April,Q2,Tuesday,0
101616,2024-04-23,Domino's,Food & Dining,285.66,Cash,New Delhi,Expense,-305617.77,2024,4,April,Q2,Tuesday,0
101617,2024-04-24,Flipkart,Shopping,762.05,Cash,Noida,Expense,-306379.82,2024,4,April,Q2,Wednesday,0
101618,2024-04-24,Coursera,Education,972.26,Cash,Mumbai,Expense,-307352.08,2024,4,April,Q2,Wednesday,0
101619,2024-04-24,Swiggy,Food & Dining,192.97,Cash,Noida,Expense,-307545.05,2024,4,April,Q2,Wednesday,0
101620,2024-04-24,DMart,Groceries,582.1,Debit Card,Mumbai,Expense,-308127.15,2024,4,April,Q2,Wednesday,0
101621,2024-04-25,Chaayos,Food & Dining,209.8,Debit Card,Mumbai,Expense,-308336.95,2024,4,April,Q2,Thursday,0
101622,2024-04-25,Domino's,Food & Dining,238.14,UPI,New Delhi,Expense,-308575.09,2024,4,April,Q2,Thursday,0
101623,2024-04-25,Unknown Merchant,Groceries,739.48,Cash,Gurugram,Expense,-309314.57,2024,4,April,Q2,Thursday,0
101624,2024-04-25,Gate Academy,Education,1204.41,UPI,Mumbai,Expense,-310518.98,2024,4,April,Q2,Thursday,0
101625,2024-04-26,Zomato,Food & Dining,170.07,UPI,Hyderabad,Expense,-310689.05,2024,4,April,Q2,Friday,0
101626,2024-04-26,McDonald's,Food & Dining,114.43,UPI,Gurugram,Expense,-310803.48,2024,4,April,Q2,Friday,0
101627,2024-04-26,Swiggy,Food & Dining,202.66,Cash,Noida,Expense,-311006.14,2024,4,April,Q2,Friday,0
101628,2024-04-26,Zomato,Food & Dining,329.52,Credit Card,Hyderabad,Expense,-311335.66,2024,4,April,Q2,Friday,0
101629,2024-04-27,Uber,Transportation,112.07,Debit Card,New Delhi,Expense,-311447.73,2024,4,April,Q2,Saturday,1
101630,2024-04-27,Domino's,Food & Dining,160.86,Cash,Online,Expense,-311608.59,2024,4,April,Q2,Saturday,1
101631,2024-04-27,PVR Cinemas,Entertainment,390.43,UPI,Noida,Expense,-311999.02,2024,4,April,Q2,Saturday,1
101632,2024-04-27,Chaayos,Food & Dining,240.01,Credit Card,Noida,Expense,-312239.03,2024,4,April,Q2,Saturday,1
101633,2024-04-28,DMart,Groceries,776.38,Cash,Gurugram,Expense,-313015.41,2024,4,April,Q2,Sunday,1
101634,2024-04-28,PVR Cinemas,Entertainment,511.13,Credit Card,Gurugram,Expense,-313526.54,2024,4,April,Q2,Sunday,1
101635,2024-04-28,Printing Shop,Miscellaneous,798.5,Net Banking,Gurugram,Expense,-314325.04,2024,4,April,Q2,Sunday,1
101636,2024-04-28,Reliance Fresh,Groceries,892.9,Debit Card,New Delhi,Expense,-315217.94,2024,4,April,Q2,Sunday,1
101637,2024-05-01,IIT Delhi,Salary/Stipend,15044.55,Net Banking,New Delhi,Income,-300173.39,2024,5,May,Q2,Wednesday,0
101638,2024-05-01,Chaayos,Food & Dining,131.2,Net Banking,Mumbai,Expense,-300304.59,2024,5,May,Q2,Wednesday,0
101639,2024-05-01,Zerodha,Investment,1942.29,UPI,Hyderabad,Expense,-302246.88,2024,5,May,Q2,Wednesday,0
101640,2024-05-02,Parents,Family Support,39499.78,Net Banking,Hyderabad,Income,-262747.1,2024,5,May,Q2,Thursday,0
101641,2024-05-02,Unknown Merchant,Miscellaneous,125.61,UPI,Mumbai,Expense,-262872.71,2024,5,May,Q2,Thursday,0
101642,2024-05-02,Spotify,Entertainment,601.67,Cash,New Delhi,Expense,-263474.38,2024,5,May,Q2,Thursday,0
101643,2024-05-03,Ajio,Shopping,253.55,Net Banking,Unknown,Expense,-263727.93,2024,5,May,Q2,Friday,0
101644,2024-05-03,LeetCode,Education,1180.13,Cash,Mumbai,Expense,-264908.06,2024,5,May,Q2,Friday,0
101645,2024-05-04,Hostel Fee,Rent,5926.52,UPI,New Delhi,Expense,-270834.58,2024,5,May,Q2,Saturday,1
101646,2024-05-04,Jio,Bills,1186.38,Net Banking,New Delhi,Expense,-272020.96,2024,5,May,Q2,Saturday,1
101647,2024-05-04,Swiggy,Food & Dining,158.56,Debit Card,Mumbai,Expense,-272179.52,2024,5,May,Q2,Saturday,1
101648,2024-05-04,Unknown Merchant,Bills,306.97,Credit Card,Gurugram,Expense,-272486.49,2024,5,May,Q2,Saturday,1
101649,2024-05-04,Delhi Metro,Transportation,247.78,Net Banking,Online,Expense,-272734.27,2024,5,May,Q2,Saturday,1
101650,2024-05-04,Myntra,Shopping,2333.47,Cash,Noida,Expense,-275067.74,2024,5,May,Q2,Saturday,1
101651,2024-05-04,DMart,Groceries,750.38,Credit Card,Hyderabad,Expense,-275818.12,2024,5,May,Q2,Saturday,1
101652,2024-05-05,Myntra,Shopping,1135.99,Net Banking,New Delhi,Expense,-276954.11,2024,5,May,Q2,Sunday,1
101653,2024-05-05,Reliance Fresh,Groceries,511.83,Credit Card,Mumbai,Expense,-277465.94,2024,5,May,Q2,Sunday,1
101654,2024-05-05,Gift Shop,Miscellaneous,791.36,Cash,Mumbai,Expense,-278257.3,2024,5,May,Q2,Sunday,1
101655,2024-05-05,Stationery,Miscellaneous,273.77,Debit Card,New Delhi,Expense,-278531.07,2024,5,May,Q2,Sunday,1
101656,2024-05-06,Stationery,Miscellaneous,599.78,Debit Card,Noida,Expense,-279130.85,2024,5,May,Q2,Monday,0
101657,2024-05-06,Printing Shop,Miscellaneous,198.52,UPI,Online,Expense,-279329.37,2024,5,May,Q2,Monday,0
101658,2024-05-06,BookMyShow,Entertainment,656.04,Cash,Mumbai,Expense,-279985.41,2024,5,May,Q2,Monday,0
101659,2024-05-06,NPS,Investment,2744.01,Credit Card,New Delhi,Expense,-282729.42,2024,5,May,Q2,Monday,0
101660,2024-05-07,DMart,Groceries,309.43,Credit Card,Noida,Expense,-283038.85,2024,5,May,Q2,Tuesday,0
101661,2024-05-08,Ola,Transportation,117.53,Cash,New Delhi,Expense,-283156.38,2024,5,May,Q2,Wednesday,0
101662,2024-05-08,Ajio,Shopping,917.85,Cash,Noida,Expense,-284074.23,2024,5,May,Q2,Wednesday,0
101663,2024-05-09,Ajio,Shopping,1713.2,Debit Card,New Delhi,Expense,-285787.43,2024,5,May,Q2,Thursday,0
101664,2024-05-09,BSES,Bills,181.8,Cash,Mumbai,Expense,-285969.23,2024,5,May,Q2,Thursday,0
101665,2024-05-10,Ola,Transportation,39.14,Net Banking,Mumbai,Expense,-286008.37,2024,5,May,Q2,Friday,0
101666,2024-05-10,McDonald's,Food & Dining,182.72,Debit Card,Online,Expense,-286191.09,2024,5,May,Q2,Friday,0
101667,2024-05-10,Ajio,Shopping,818.96,Net Banking,Gurugram,Expense,-287010.05,2024,5,May,Q2,Friday,0
101668,2024-05-10,Amazon,Shopping,623.78,Cash,New Delhi,Expense,-287633.83,2024,5,May,Q2,Friday,0
101669,2024-05-10,Hostel Laundry,Bills,337.28,UPI,Gurugram,Expense,-287971.11,2024,5,May,Q2,Friday,0
101670,2024-05-10,Campus Canteen,Food & Dining,276.22,Net Banking,Mumbai,Expense,-288247.33,2024,5,May,Q2,Friday,0
101671,2024-05-10,Campus Canteen,Food & Dining,187.09,Net Banking,Noida,Expense,-288434.42,2024,5,May,Q2,Friday,0
101672,2024-05-11,Reliance Fresh,Groceries,510.63,Cash,Noida,Expense,-288945.05,2024,5,May,Q2,Saturday,1
101673,2024-05-11,PVR Cinemas,Entertainment,523.06,Debit Card,Gurugram,Expense,-289468.11,2024,5,May,Q2,Saturday,1
101674,2024-05-11,Chaayos,Food & Dining,176.13,UPI,New Delhi,Expense,-289644.24,2024,5,May,Q2,Saturday,1
101675,2024-05-11,Hostel Fee,Rent,4543.83,Debit Card,Noida,Expense,-294188.07,2024,5,May,Q2,Saturday,1
101676,2024-05-12,Printing Shop,Miscellaneous,526.23,UPI,Mumbai,Expense,-294714.3,2024,5,May,Q2,Sunday,1
101677,2024-05-12,Campus Canteen,Food & Dining,255.83,Net Banking,New Delhi,Expense,-294970.13,2024,5,May,Q2,Sunday,1
101678,2024-05-12,IndiGo,Travel,9550.17,Cash,Mumbai,Expense,-304520.3,2024,5,May,Q2,Sunday,1
101679,2024-05-12,BSES,Bills,337.64,Credit Card,Mumbai,Expense,-304857.94,2024,5,May,Q2,Sunday,1
101680,2024-05-12,Printing Shop,Miscellaneous,194.47,Net Banking,Hyderabad,Expense,-305052.41,2024,5,May,Q2,Sunday,1
101681,2024-05-14,Gift Shop,Miscellaneous,418.59,Debit Card,Online,Expense,-305471.0,2024,5,May,Q2,Tuesday,0
101682,2024-05-14,McDonald's,Food & Dining,323.61,Net Banking,New Delhi,Expense,-305794.61,2024,5,May,Q2,Tuesday,0
101683,2024-05-14,BigBasket,Groceries,785.34,Debit Card,Mumbai,Expense,-306579.95,2024,5,May,Q2,Tuesday,0
101684,2024-05-15,Rapido,Transportation,58.59,Net Banking,Hyderabad,Expense,-306638.54,2024,5,May,Q2,Wednesday,0
101685,2024-05-15,Flipkart,Shopping,1846.57,Net Banking,Noida,Expense,-308485.11,2024,5,May,Q2,Wednesday,0
101686,2024-05-16,Client Payment,Freelance,4777.83,Net Banking,Hyderabad,Income,-303707.28,2024,5,May,Q2,Thursday,0
101687,2024-05-16,Practo,Health,1700.51,UPI,Mumbai,Expense,-305407.79,2024,5,May,Q2,Thursday,0
101688,2024-05-16,Delhi Metro,Transportation,117.16,Cash,Online,Expense,-305524.95,2024,5,May,Q2,Thursday,0
101689,2024-05-16,Campus Canteen,Food & Dining,102.31,Net Banking,Noida,Expense,-305627.26,2024,5,May,Q2,Thursday,0
101690,2024-05-16,BigBasket,Groceries,254.89,Net Banking,Gurugram,Expense,-305882.15,2024,5,May,Q2,Thursday,0
101691,2024-05-17,Unknown Merchant,Interest,156.97,Net Banking,New Delhi,Income,-305725.18,2024,5,May,Q2,Friday,0
101692,2024-05-17,Jio,Bills,1091.1,Cash,Noida,Expense,-306816.28,2024,5,May,Q2,Friday,0
101693,2024-05-17,NPS,Investment,793.37,Debit Card,Hyderabad,Expense,-307609.65,2024,5,May,Q2,Friday,0
101694,2024-05-17,Chaayos,Food & Dining,161.16,Debit Card,Mumbai,Expense,-307770.81,2024,5,May,Q2,Friday,0
101695,2024-05-18,Rapido,Transportation,174.8,Credit Card,Online,Expense,-307945.61,2024,5,May,Q2,Saturday,1
101696,2024-05-18,Groww,Investment,1705.42,Credit Card,Noida,Expense,-309651.03,2024,5,May,Q2,Saturday,1
101697,2024-05-18,Stationery,Miscellaneous,696.66,Cash,Mumbai,Expense,-310347.69,2024,5,May,Q2,Saturday,1
101698,2024-05-18,Chaayos,Food & Dining,230.14,Net Banking,Online,Expense,-310577.83,2024,5,May,Q2,Saturday,1
101699,2024-05-18,Campus Canteen,Food & Dining,306.03,UPI,Noida,Expense,-310883.86,2024,5,May,Q2,Saturday,1
101700,2024-05-18,Domino's,Food & Dining,123.53,UPI,New Delhi,Expense,-311007.39,2024,5,May,Q2,Saturday,1
101701,2024-05-19,DMart,Groceries,630.79,Cash,New Delhi,Expense,-311638.18,2024,5,May,Q2,Sunday,1
101702,2024-05-19,Hostel Fee,Rent,4686.72,Credit Card,Online,Expense,-316324.9,2024,5,May,Q2,Sunday,1
101703,2024-05-19,Ola,Transportation,98.69,Cash,Online,Expense,-316423.59,2024,5,May,Q2,Sunday,1
101704,2024-05-19,McDonald's,Food & Dining,234.71,Debit Card,Mumbai,Expense,-316658.3,2024,5,May,Q2,Sunday,1
101705,2024-05-20,Gift Shop,Miscellaneous,160.91,Credit Card,Gurugram,Expense,-316819.21,2024,5,May,Q2,Monday,0
101706,2024-05-20,Airtel,Bills,540.18,Debit Card,Online,Expense,-317359.39,2024,5,May,Q2,Monday,0
101707,2024-05-21,Gift Shop,Miscellaneous,52.35,UPI,Mumbai,Expense,-317411.74,2024,5,May,Q2,Tuesday,0
101708,2024-05-21,PVR Cinemas,Entertainment,520.48,Cash,Mumbai,Expense,-317932.22,2024,5,May,Q2,Tuesday,0
101709,2024-05-21,Unknown Merchant,Entertainment,607.52,Credit Card,Noida,Expense,-318539.74,2024,5,May,Q2,Tuesday,0
101710,2024-05-21,Campus Canteen,Food & Dining,135.02,Debit Card,Mumbai,Expense,-318674.76,2024,5,May,Q2,Tuesday,0
101711,2024-05-22,Chaayos,Food & Dining,236.15,Credit Card,New Delhi,Expense,-318910.91,2024,5,May,Q2,Wednesday,0
101712,2024-05-22,Ajio,Shopping,2367.23,Net Banking,Hyderabad,Expense,-321278.14,2024,5,May,Q2,Wednesday,0
101713,2024-05-22,Stationery,Miscellaneous,549.45,Credit Card,Hyderabad,Expense,-321827.59,2024,5,May,Q2,Wednesday,0
101714,2024-05-22,Practo,Health,314.72,Net Banking,Noida,Expense,-322142.31,2024,5,May,Q2,Wednesday,0
101715,2024-05-22,Airtel,Bills,260.46,Net Banking,Gurugram,Expense,-322402.77,2024,5,May,Q2,Wednesday,0
101716,2024-05-22,Ola,Transportation,246.41,UPI,Hyderabad,Expense,-322649.18,2024,5,May,Q2,Wednesday,0
101717,2024-05-23,Practo,Health,714.4,UPI,Mumbai,Expense,-323363.58,2024,5,May,Q2,Thursday,0
101718,2024-05-23,McDonald's,Food & Dining,104.92,Cash,Mumbai,Expense,-323468.5,2024,5,May,Q2,Thursday,0
101719,2024-05-23,Domino's,Food & Dining,282.04,UPI,Noida,Expense,-323750.54,2024,5,May,Q2,Thursday,0
101720,2024-05-23,Chaayos,Food & Dining,223.27,Credit Card,Gurugram,Expense,-323973.81,2024,5,May,Q2,Thursday,0
101721,2024-05-23,Ola,Transportation,159.65,Net Banking,Hyderabad,Expense,-324133.46,2024,5,May,Q2,Thursday,0
101722,2024-05-23,Swiggy,Food & Dining,334.94,UPI,Online,Expense,-324468.4,2024,5,May,Q2,Thursday,0
101723,2024-05-23,Printing Shop,Miscellaneous,331.53,UPI,Online,Expense,-324799.93,2024,5,May,Q2,Thursday,0
101724,2024-05-23,Airtel,Bills,661.65,UPI,Noida,Expense,-325461.58,2024,5,May,Q2,Thursday,0
101725,2024-05-24,Netflix,Entertainment,626.72,UPI,Mumbai,Expense,-326088.3,2024,5,May,Q2,Friday,0
101726,2024-05-24,Reliance Fresh,Groceries,673.73,UPI,Hyderabad,Expense,-326762.03,2024,5,May,Q2,Friday,0
101727,2024-05-24,Rapido,Transportation,54.17,Credit Card,New Delhi,Expense,-326816.2,2024,5,May,Q2,Friday,0
101728,2024-05-25,NPS,Investment,2428.18,Debit Card,Hyderabad,Expense,-329244.38,2024,5,May,Q2,Saturday,1
101729,2024-05-25,Delhi Metro,Transportation,139.62,Cash,Online,Expense,-329384.0,2024,5,May,Q2,Saturday,1
101730,2024-05-25,Spotify,Entertainment,746.21,Cash,Mumbai,Expense,-330130.21,2024,5,May,Q2,Saturday,1
101731,2024-05-26,Unknown Merchant,Transportation,30.52,Cash,Noida,Expense,-330160.73,2024,5,May,Q2,Sunday,1
101732,2024-05-26,Unknown Merchant,Bills,641.15,Credit Card,Hyderabad,Expense,-330801.88,2024,5,May,Q2,Sunday,1
101733,2024-05-27,BookMyShow,Entertainment,632.23,UPI,Online,Expense,-331434.11,2024,5,May,Q2,Monday,0
101734,2024-05-27,Jio,Bills,977.29,Debit Card,Mumbai,Expense,-332411.4,2024,5,May,Q2,Monday,0
101735,2024-05-28,Blinkit,Groceries,664.64,Net Banking,Online,Expense,-333076.04,2024,5,May,Q2,Tuesday,0
101736,2024-05-28,McDonald's,Food & Dining,82.48,Debit Card,Noida,Expense,-333158.52,2024,5,May,Q2,Tuesday,0
101737,2024-05-28,Campus Canteen,Food & Dining,273.53,Credit Card,Mumbai,Expense,-333432.05,2024,5,May,Q2,Tuesday,0
101738,2024-05-28,Chaayos,Food & Dining,118.25,Credit Card,Noida,Expense,-333550.3,2024,5,May,Q2,Tuesday,0
101739,2024-06-01,IIT Delhi,Salary/Stipend,12984.26,Net Banking,New Delhi,Income,-320566.04,2024,6,June,Q2,Saturday,1
101740,2024-06-01,Ajio,Shopping,379.37,Debit Card,Gurugram,Expense,-320945.41,2024,6,June,Q2,Saturday,1
101741,2024-06-01,Coursera,Education,699.85,Debit Card,Noida,Expense,-321645.26,2024,6,June,Q2,Saturday,1
101742,2024-06-01,Udemy,Education,1213.63,UPI,Noida,Expense,-322858.89,2024,6,June,Q2,Saturday,1
101743,2024-06-02,Parents,Family Support,31327.21,Net Banking,Hyderabad,Income,-291531.68,2024,6,June,Q2,Sunday,1
101744,2024-06-02,Campus Canteen,Food & Dining,264.8,Debit Card,Online,Expense,-291796.48,2024,6,June,Q2,Sunday,1
101745,2024-06-02,Domino's,Food & Dining,195.31,UPI,Gurugram,Expense,-291991.79,2024,6,June,Q2,Sunday,1
