Transaction_ID,Date,Merchant,Category,Amount,Payment_Method,Location,Income_Expense,Account_Balance
101497,22/03/2024,Reliance Fresh,Groceries,826.08,Cash,Hyderabad,Expense,-259157.81
101498,2024-03-22,RELIANCE FRESH,Groceries,563.84,UPI,Hyderabad,Expense,-259721.65
101499,22/03/2024,Printing Shop,Others,510.84,Cash,New Delhi,Expense,-260232.49
101500,23/03/2024,McDonald's,FOOD,114.32,Credit Card,Mumbai,Expense,-260346.81
101501,2024-03-23,Reliance Fresh,Groceries,546.86,Cash,Online,Expense,-260893.67
101502,23/03/2024,BookMyShow,Fun,271.7,UPI,Hyderabad,Expense,-261165.37
101503,23-Mar-2024,Groww,Investment,1321.14,UPI,Hyderabad,Expense,-262486.51
101504,2024-03-23,OLA,Transportation,228.04,UPI,Noida,Expense,-262714.55
101505,24/03/2024,Ola,Transportation,186.77,Net Banking,Hyderabad,Expense,-262901.32
101506,24-Mar-2024,Reliance Fresh,Groceries,182.6,UPI,Gurugram,Expense,-263083.92
101507,25/03/2024,Netflix,entertainment,773.85,UPI,Hyderabad,Expense,-263857.77
101508,25-Mar-2024,Hostel Laundry,Bills,370.0,Credit Card,Noida,Expense,-264227.77
101509,25-Mar-2024,Zomato,FOOD,165.0,Cash,New Delhi,Expense,-264392.77
101510,25/03/2024,Gate Academy,Education,1847.26,Net Banking,New Delhi,Expense,-266240.03
101511,26-Mar-2024,MakeMyTrip,Travel,7854.34,Debit Card,Online,Expense,-274094.37
101512,2024-03-26,Ola,Transport,85.44,Cash,Hyderabad,Expense,-274179.81
101513,26-Mar-2024,Burger King,Food & Dining,118.57,Cash,New Delhi,Expense,-274298.38
101514,2024-03-26,Uber,Transportation,213.0,UPI,Online,Expense,-274511.38
101515,26-Mar-2024,Uber,Transportation,222.42,Credit Card,,Expense,-274733.8
101516,27/03/2024,McDonald's,Food & Dining,272.14,UPI,New Delhi,Expense,-275005.94
101517,27/03/2024,Burger King,Food & Dining,299.41,Debit Card,Mumbai,Expense,-275305.35
101518,28-Mar-2024,Delhi Metro,Transport,115.44,Cash,Gurugram,Expense,-275420.79
101519,28/03/2024,Reliance Fresh,Groceries,484.49,,Gurugram,Expense,-275905.28
101520,28-Mar-2024,Printing Shop,Miscellaneous,255.75,UPI,Mumbai,Expense,-276161.03
101521,2024-04-01,IIT Delhi,Salary/Stipend,13864.84,Net Banking,New Delhi,Income,-262296.19
101522,01/04/2024,Ajio,shopping,1955.06,Net Banking,Noida,Expense,-264251.25
101523,01-Apr-2024,Delhi Metro,Transportation,216.18,Credit Card,Hyderabad,Expense,-264467.43
101524,01/04/2024,DMart,Groceries,394.56,Credit Card,Noida,Expense,-264861.99
101525,2024-04-01,Stationery,Miscellaneous,256.58,Cash,New Delhi,Expense,-265118.57
101526,2024-04-01,Domino's,Food & Dining,87.54,Credit Card,Mumbai,Expense,-265206.11
101527,02/04/2024,Parents,Family Support,25557.46,  Net Banking ,Hyderabad,Income,-239648.65
101528,02/04/2024,McDonald's,Food & Dining,96.39,Debit Card,Mumbai,Expense,-239745.04
101529,02/04/2024,Burger King,Food & Dining,99.26,Credit Card,Gurugram,Expense,-239844.3
101530,2024-04-02,OLA,Transportation,69.83,Cash,Mumbai,Expense,-239914.13
101531,2024-04-02,Zomato,Food & Dining,135.18,Net Banking,Online,Expense,-240049.31
101532,03/04/2024,Reliance Fresh,Groceries,649.99,Cash,Online,Expense,-240699.3
101533,03-Apr-2024,Blinkit,Groceries,496.63,Cash,Gurugram,Expense,-241195.93
101534,2024-04-04,Hostel Fee,Rent,5938.2,UPI,New Delhi,Expense,-247134.13
101535,04/04/2024,Airtel,Bills,575.02,Net Banking,New Delhi,Expense,-247709.15
101536,04-Apr-2024,Rapido,Transportation,107.73,Credit Card,Hyderabad,Expense,-247816.88
101537,04/04/2024,Uber,Transportation,64.27,Net Banking,Mumbai,Expense,-247881.15
101538,04/04/2024,Zomato,Dining,88.1,Debit Card,Online,Expense,-247969.25
101539,04-Apr-2024,Printing Shop,Miscellaneous,215.43,Credit Card,Mumbai,Expense,-248184.68
101540,04/04/2024,Chaayos,Food & Dining,192.23,Debit Card,Gurugram,Expense,-248376.91
101541,05-Apr-2024,Domino's,Food & Dining,91.9,Net Banking,Online,Expense,-248468.81
101542,06/04/2024,IRCTC Refund,Refund,575.78,UPI,Online,Income,-247893.03
101543,06-Apr-2024,Rapido,Transportation,105.64,UPI,New Delhi,Expense,-247998.67
101544,2024-04-06,BookMyShow,Entertainment,530.42,Net Banking,Gurugram,Expense,-248529.09
101545,2024-04-06,Delhi Metro,Commute,106.73,Debit Card,Hyderabad,Expense,-248635.82
101546,06/04/2024,Swiggy,Food & Dining,262.22,Net Banking,Online,Expense,-248898.04
101547,06-Apr-2024,Reliance Fresh,Groceries,359.36,UPI,Hyderabad,Expense,-249257.4
101548,07-Apr-2024,Burger King,Food & Dining,293.14,Credit Card,Mumbai,Expense,-249550.54
101549,2024-04-07,Chaayos,Food,134.1,UPI,,Expense,-249684.64
101550,07-Apr-2024,Amazon,Shopping,803.42,Credit Card,Gurugram,Expense,-250488.06
101551,07-Apr-2024,PVR Cinemas,Fun,177.68,Cash,Noida,Expense,-250665.74
101552,07-Apr-2024,,Investment,2714.59,UPI,Online,Expense,-253380.33
101553,2024-04-07,BookMyShow,Entertainment,319.15,Cash,Noida,Expense,-253699.48
101554,2024-04-07,Ajio,Shopping,2455.39,UPI,Hyderabad,Expense,-256154.87
101555,07/04/2024,Blinkit,Groceries,292.16,Cash,New Delhi,Expense,-256447.03
101556,07-Apr-2024,Gift Shop,Others,58.99,Credit Card,New Delhi,Expense,-256506.02
101557,08/04/2024,Domino's,FOOD,156.71,Credit Card,Gurugram,Expense,-256662.73
101558,2024-04-08,Gate Academy,Education,1294.58,Credit Card,Gurugram,Expense,-257957.31
101559,08/04/2024,Delhi Metro,Transportation,61.3,  UPI ,Gurugram,Expense,-258018.61
101560,08-Apr-2024,Myntra,shopping,1610.91,Net Banking,Online,Expense,-259629.52
101561,2024-04-08,Ola,Transportation,237.51,Debit Card,Mumbai,Expense,-259867.03
101562,08/04/2024,Flipkart,Shopping,995.36,Net Banking,New Delhi,Expense,-260862.39
101563,2024-04-08,Udemy,Education,1763.01,Net Banking,Online,Expense,-262625.4
101564,09-Apr-2024,  Chaayos ,  Food & Dining ,249.95,Credit Card,  Hyderabad ,Expense,-262875.35
101565,09/04/2024,PVR Cinemas,entertainment,330.08,UPI,,Expense,-263205.43
101566,2024-04-10,PVR Cinemas,Fun,203.19,Debit Card,Gurugram,Expense,-263408.62
101567,10-Apr-2024,McDonald's,Food & Dining,282.94,Net Banking,Gurugram,Expense,-263691.56
101568,10/04/2024,Campus Canteen,Food & Dining,168.9,Debit Card,Noida,Expense,-263860.46
101569,10/04/2024,Jio,Bills,1086.46,Cash,Noida,Expense,-264946.92
101570,11-Apr-2024,Coursera,Education,1662.31,Cash,Hyderabad,Expense,-266609.23
101571,11-Apr-2024,Delhi Metro,Transportation,153.03,Cash,Gurugram,Expense,-266762.26
101572,11/04/2024,BigBasket,Groceries,498.2,,Mumbai,Expense,-267260.46
101573,2024-04-11,Rapido,Transportation,129.2,Debit Card,New Delhi,Expense,-267389.66
101574,11/04/2024,Campus Canteen,Food & Dining,327.63,Cash,Online,Expense,-267717.29
101575,11/04/2024,Zomato,Food & Dining,108.59,UPI,Online,Expense,-267825.88
101576,2024-04-12,BigBasket,Groceries,638.78,Net Banking,Hyderabad,Expense,-268464.66
101577,12/04/2024,Blinkit,Groceries,474.38,Debit Card,Gurugram,Expense,-268939.04
101578,12-Apr-2024,Hostel Fee,Rent,5329.24,UPI,Hyderabad,Expense,-274268.28
101579,2024-04-12,Spotify,Entertainment,750.17,Credit Card,New Delhi,Expense,-275018.45
101580,12/04/2024,Hostel Laundry,Utility Bills,165.92,Debit Card,Noida,Expense,-275184.37
101581,2024-04-13,Domino's,Food & Dining,133.73,Credit Card,Noida,Expense,-275318.1
101582,13/04/2024,  Netflix ,  Entertainment ,699.04,UPI,  Gurugram ,Expense,-276017.14
101583,2024-04-14,Ajio,Shopping,1014.6,Cash,Mumbai,Expense,-277031.74
101584,2024-04-14,McDonald's,Food & Dining,168.23,Credit Card,New Delhi,Expense,-277199.97
101585,14-Apr-2024,Chaayos,Food & Dining,135.53,Cash,Noida,Expense,-277335.5
101586,2024-04-14,Flipkart,shopping,2162.15,Credit Card,Hyderabad,Expense,-279497.65
101587,15/04/2024,BookMyShow,entertainment,536.81,Cash,Online,Expense,-280034.46
101588,15/04/2024,Uber,Transportation,140.61,Debit Card,Hyderabad,Expense,-280175.07
101589,15-Apr-2024,SPOTIFY,Fun,328.21,Debit Card,Noida,Expense,-280503.28
101590,16/04/2024,Blinkit,Groceries,416.54,Credit Card,Noida,Expense,-280919.82
101591,16-Apr-2024,BigBasket,Groceries,866.81,Net Banking,Online,Expense,-281786.63
101592,2024-04-17,Burger King,Food & Dining,91.11,Debit Card,Online,Expense,-281877.74
101593,17/04/2024,Coursera,Education,947.94,,Noida,Expense,-282825.68
101594,17/04/2024,Campus Canteen,Food & Dining,251.39,UPI,Online,Expense,-283077.07
101595,18/04/2024,Campus Canteen,Dining,159.42,Cash,Noida,Expense,-283236.49
101596,19/04/2024,MakeMyTrip,Travel,7958.08,Net Banking,Hyderabad,Expense,-291194.57
101597,19-Apr-2024,Jio,Bills,1133.07,Net Banking,Mumbai,Expense,-292327.64
101598,19-Apr-2024,Rapido,Transportation,159.96,Cash,Hyderabad,Expense,-292487.6
101599,2024-04-19,Airtel,Bills,355.67,Credit Card,New Delhi,Expense,-292843.27
101600,20-Apr-2024,Rapido,Transportation,-106.08,Credit Card,New Delhi,Expense,-292949.35
101601,2024-04-20,Stationery,Miscellaneous,382.99,UPI,Online,Expense,-293332.34
101602,20-Apr-2024,Gift Shop,Miscellaneous,258.84,UPI,New Delhi,Expense,-293591.18
101603,21-Apr-2024,Hostel Laundry,Bills,940.51,Net Banking,New Delhi,Expense,-294531.69
101604,2024-04-21,Airtel,Bills,969.69,Credit Card,Noida,Expense,-295501.38
101605,21/04/2024,DMart,Groceries,287.66,UPI,Online,Expense,-295789.04
101606,21-Apr-2024,Zomato,Food & Dining,131.97,Credit Card,Noida,Expense,-295921.01
101607,2024-04-22,IndiGo,Travel,4479.07,UPI,Noida,Expense,-300400.08
101608,22-Apr-2024,Apollo Pharmacy,Health,135.69,Cash,Mumbai,Expense,-300535.77
101609,2024-04-22,Spotify,Fun,420.48,Net Banking,New Delhi,Expense,-300956.25
101610,22-Apr-2024,Reliance Fresh,Groceries,211.91,Cash,Noida,Expense,-301168.16
101611,22-Apr-2024,Domino's,Dining,286.17,Credit Card,Online,Expense,-301454.33
101612,23/04/2024,McDonald's,Food & Dining,208.45,Net Banking,Mumbai,Expense,-301662.78
101613,2024-04-23,APOLLO PHARMACY,Health,1185.9,Cash,Hyderabad,Expense,-302848.68
101614,2024-04-23,,Education,1303.87,Cash,Hyderabad,Expense,-304152.55
101614,23/04/2024,,Education,1303.87,Cash,Hyderabad,Expense,-304152.55
101615,23/04/2024,Hostel Laundry,Bills,1179.56,Credit Card,Gurugram,Expense,-305332.11
101616,23-Apr-2024,Domino's,FOOD,285.66,Cash,New Delhi,Expense,-305617.77
101617,2024-04-24,Flipkart,Shopping,762.05,Cash,Noida,Expense,-306379.82
101618,24/04/2024,Coursera,Education,972.26,Cash,Mumbai,Expense,-307352.08
101619,24/04/2024,Swiggy,Food & Dining,192.97,Cash,Noida,Expense,-307545.05
101620,2024-04-24,DMart,Groceries,582.1,Debit Card,Mumbai,Expense,-308127.15
101621,2024-04-25,Chaayos,Food & Dining,209.8,Debit Card,Mumbai,Expense,-308336.95
101622,25/04/2024,Domino's,Food & Dining,238.14,UPI,New Delhi,Expense,-308575.09
101623,25-Apr-2024,,Groceries,739.48,Cash,Gurugram,Expense,-309314.57
101623,2024-04-25,,Groceries,739.48,Cash,Gurugram,Expense,-309314.57
101624,2024-04-25,Gate Academy,Education,1204.41,UPI,Mumbai,Expense,-310518.98
101625,26-Apr-2024,Zomato,Food & Dining,170.07,UPI,Hyderabad,Expense,-310689.05
101626,26-Apr-2024,McDonald's,Food & Dining,114.43,UPI,Gurugram,Expense,-310803.48
101627,26/04/2024,Swiggy,Food & Dining,202.66,Cash,Noida,Expense,-311006.14
101628,2024-04-26,Zomato,Food & Dining,329.52,Credit Card,Hyderabad,Expense,-311335.66
101629,27/04/2024,Uber,Transportation,112.07,Debit Card,New Delhi,Expense,-311447.73
101630,27/04/2024,Domino's,Food & Dining,160.86,Cash,Online,Expense,-311608.59
101631,2024-04-27,PVR Cinemas,Entertainment,390.43,UPI,Noida,Expense,-311999.02
101632,27/04/2024,Chaayos,Food & Dining,240.01,Credit Card,Noida,Expense,-312239.03
101633,28-Apr-2024,DMart,Groceries,776.38,Cash,Gurugram,Expense,-313015.41
101634,28/04/2024,PVR Cinemas,Entertainment,511.13,Credit Card,Gurugram,Expense,-313526.54
101635,28-Apr-2024,Printing Shop,Miscellaneous,798.5,Net Banking,Gurugram,Expense,-314325.04
101636,2024-04-28,Reliance Fresh,Groceries,892.9,Debit Card,New Delhi,Expense,-315217.94
101637,01-May-2024,IIT Delhi,Salary/Stipend,15044.55,Net Banking,New Delhi,Income,-300173.39
101638,01/05/2024,Chaayos,Food & Dining,131.2,Net Banking,Mumbai,Expense,-300304.59
101639,01/05/2024,Zerodha,Investment,1942.29,UPI,Hyderabad,Expense,-302246.88
101640,2024-05-02,Parents,Family Support,39499.78,Net Banking,Hyderabad,Income,-262747.1
101641,02/05/2024,,misc,125.61,UPI,Mumbai,Expense,-262872.71
101642,02/05/2024,Spotify,Entertainment,601.67,Cash,New Delhi,Expense,-263474.38
101643,03/05/2024,Ajio,Shopping,253.55,Net Banking,,Expense,-263727.93
101644,2024-05-03,LeetCode,Education,1180.13,Cash,Mumbai,Expense,-264908.06
101645,04-May-2024,Hostel Fee,Rent,5926.52,UPI,New Delhi,Expense,-270834.58
101646,04-May-2024,Jio,Bills,1186.38,Net Banking,New Delhi,Expense,-272020.96
101647,04/05/2024,Swiggy,Food & Dining,158.56,Debit Card,Mumbai,Expense,-272179.52
101648,04-May-2024,,Bills,306.97,Credit Card,Gurugram,Expense,-272486.49
101648,04/05/2024,,Bills,306.97,Credit Card,Gurugram,Expense,-272486.49
101649,2024-05-04,Delhi Metro,Transportation,247.78,Net Banking,Online,Expense,-272734.27
101650,04-May-2024,Myntra,Shopping,2333.47,Cash,Noida,Expense,-275067.74
101651,2024-05-04,DMart,Groceries,750.38,  Credit Card ,Hyderabad,Expense,-275818.12
101652,05/05/2024,Myntra,SHOPPING,1135.99,Net Banking,New Delhi,Expense,-276954.11
101653,2024-05-05,Reliance Fresh,Groceries,511.83,Credit Card,Mumbai,Expense,-277465.94
101654,2024-05-05,Gift Shop,Miscellaneous,791.36,Cash,Mumbai,Expense,-278257.3
101655,2024-05-05,Stationery,Miscellaneous,273.77,Debit Card,New Delhi,Expense,-278531.07
101656,06/05/2024,Stationery,Miscellaneous,599.78,Debit Card,Noida,Expense,-279130.85
101657,06-May-2024,Printing Shop,misc,198.52,UPI,Online,Expense,-279329.37
101658,06/05/2024,BookMyShow,Entertainment,656.04,Cash,Mumbai,Expense,-279985.41
101659,06/05/2024,NPS,Investment,2744.01,Credit Card,New Delhi,Expense,-282729.42
101660,2024-05-07,DMart,Groceries,309.43,Credit Card,Noida,Expense,-283038.85
101661,08/05/2024,Ola,Transportation,117.53,Cash,New Delhi,Expense,-283156.38
101662,08-May-2024,Ajio,Shopping,917.85,Cash,Noida,Expense,-284074.23
101663,09/05/2024,Ajio,Shopping,1713.2,Debit Card,New Delhi,Expense,-285787.43
101664,09-May-2024,BSES,utilities,181.8,Cash,Mumbai,Expense,-285969.23
101665,2024-05-10,Ola,Transportation,39.14,Net Banking,Mumbai,Expense,-286008.37
101666,10-May-2024,McDonald's,Food & Dining,182.72,Debit Card,Online,Expense,-286191.09
101667,10/05/2024,Ajio,Shopping,818.96,Net Banking,Gurugram,Expense,-287010.05
101668,10-May-2024,Amazon,Shopping,623.78,Cash,New Delhi,Expense,-287633.83
101669,10/05/2024,  Hostel Laundry ,  utilities ,337.28,UPI,  Gurugram ,Expense,-287971.11
101670,10/05/2024,Campus Canteen,FOOD,276.22,,Mumbai,Expense,-288247.33
101671,2024-05-10,Campus Canteen,FOOD,187.09,Net Banking,Noida,Expense,-288434.42
101672,11/05/2024,Reliance Fresh,Groceries,510.63,Cash,Noida,Expense,-288945.05
101673,11-May-2024,PVR Cinemas,Entertainment,523.06,Debit Card,Gurugram,Expense,-289468.11
101674,2024-05-11,Chaayos,Food & Dining,176.13,UPI,New Delhi,Expense,-289644.24
101675,11-May-2024,Hostel Fee,Rent,4543.83,Debit Card,Noida,Expense,-294188.07
101676,12/05/2024,Printing Shop,Miscellaneous,526.23,UPI,Mumbai,Expense,-294714.3
101677,12/05/2024,Campus Canteen,Food & Dining,255.83,Net Banking,New Delhi,Expense,-294970.13
101678,12-May-2024,IndiGo,Travel,9550.17,Cash,Mumbai,Expense,-304520.3
101679,12-May-2024,BSES,Utility Bills,337.64,Credit Card,Mumbai,Expense,-304857.94
101680,2024-05-12,Printing Shop,Miscellaneous,194.47,Net Banking,Hyderabad,Expense,-305052.41
101681,14-May-2024,Gift Shop,Miscellaneous,418.59,Debit Card,Online,Expense,-305471.0
101682,2024-05-14,McDonald's,Dining,323.61,Net Banking,New Delhi,Expense,-305794.61
101683,14-May-2024,BigBasket,Groceries,785.34,Debit Card,Mumbai,Expense,-306579.95
101684,15-May-2024,  Rapido ,  Transportation ,58.59,Net Banking,  Hyderabad ,Expense,-306638.54
101685,15-May-2024,Flipkart,Shopping,1846.57,Net Banking,Noida,Expense,-308485.11
101686,2024-05-16,CLIENT PAYMENT,Freelance,4777.83,Net Banking,Hyderabad,Income,-303707.28
101687,16/05/2024,Practo,Health,1700.51,UPI,Mumbai,Expense,-305407.79
101688,2024-05-16,Delhi Metro,Transportation,117.16,Cash,Online,Expense,-305524.95
101689,2024-05-16,Campus Canteen,Food & Dining,102.31,Net Banking,Noida,Expense,-305627.26
101690,2024-05-16,BigBasket,Groceries,254.89,Net Banking,Gurugram,Expense,-305882.15
101691,2024-05-17,,Interest,156.97,Net Banking,New Delhi,Income,-305725.18
101691,2024-05-17,,Interest,156.97,Net Banking,New Delhi,Income,-305725.18
101692,2024-05-17,Jio,utilities,1091.1,Cash,Noida,Expense,-306816.28
101693,17-May-2024,NPS,Investment,793.37,Debit Card,Hyderabad,Expense,-307609.65
101694,2024-05-17,Chaayos,Food & Dining,161.16,Debit Card,Mumbai,Expense,-307770.81
101695,18-May-2024,RAPIDO,Transportation,174.8,Credit Card,Online,Expense,-307945.61
101696,2024-05-18,Groww,Investment,1705.42,Credit Card,Noida,Expense,-309651.03
101697,2024-05-18,Stationery,Others,696.66,Cash,Mumbai,Expense,-310347.69
101698,18/05/2024,Chaayos,Food & Dining,230.14,Net Banking,Online,Expense,-310577.83
101699,18/05/2024,Campus Canteen,Food & Dining,306.03,UPI,Noida,Expense,-310883.86
101700,18/05/2024,Domino's,Food & Dining,123.53,UPI,New Delhi,Expense,-311007.39
101701,2024-05-19,DMart,Groceries,630.79,Cash,New Delhi,Expense,-311638.18
101702,19/05/2024,Hostel Fee,Rent,4686.72,Credit Card,Online,Expense,-316324.9
101703,19/05/2024,Ola,Transportation,98.69,Cash,Online,Expense,-316423.59
101704,2024-05-19,McDonald's,food & dining,234.71,Debit Card,Mumbai,Expense,-316658.3
101705,20/05/2024,Gift Shop,Miscellaneous,160.91,Credit Card,Gurugram,Expense,-316819.21
101706,20/05/2024,Airtel,Bills,540.18,Debit Card,Online,Expense,-317359.39
101707,21-May-2024,Gift Shop,Miscellaneous,52.35,UPI,Mumbai,Expense,-317411.74
101708,2024-05-21,PVR Cinemas,Entertainment,520.48,Cash,Mumbai,Expense,-317932.22
101709,21-May-2024,,Entertainment,607.52,Credit Card,Noida,Expense,-318539.74
101710,21/05/2024,Campus Canteen,Food & Dining,135.02,Debit Card,Mumbai,Expense,-318674.76
101711,22-May-2024,Chaayos,Food & Dining,236.15,Credit Card,New Delhi,Expense,-318910.91
101712,22/05/2024,Ajio,Shopping,2367.23,,Hyderabad,Expense,-321278.14
101713,22-May-2024,Stationery,Miscellaneous,549.45,Credit Card,Hyderabad,Expense,-321827.59
101714,2024-05-22,Practo,Health,314.72,Net Banking,Noida,Expense,-322142.31
101715,22-May-2024,Airtel,Bills,260.46,Net Banking,Gurugram,Expense,-322402.77
101716,2024-05-22,Ola,Transportation,246.41,UPI,Hyderabad,Expense,-322649.18
101717,2024-05-23,Practo,Health,714.4,UPI,Mumbai,Expense,-323363.58
101718,23/05/2024,McDonald's,Food & Dining,104.92,Cash,Mumbai,Expense,-323468.5
101719,2024-05-23,Domino's,food & dining,282.04,UPI,Noida,Expense,-323750.54
101720,2024-05-23,Chaayos,FOOD,223.27,Credit Card,Gurugram,Expense,-323973.81
101721,23/05/2024,Ola,Transportation,159.65,Net Banking,Hyderabad,Expense,-324133.46
101722,2024-05-23,Swiggy,Food & Dining,334.94,UPI,Online,Expense,-324468.4
101723,2024-05-23,Printing Shop,Miscellaneous,331.53,UPI,Online,Expense,-324799.93
101724,2024-05-23,Airtel,Bills,661.65,UPI,Noida,Expense,-325461.58
101725,24-May-2024,Netflix,Entertainment,626.72,UPI,Mumbai,Expense,-326088.3
101726,24-May-2024,Reliance Fresh,Groceries,673.73,UPI,Hyderabad,Expense,-326762.03
101727,24-May-2024,Rapido,Transportation,54.17,Credit Card,New Delhi,Expense,-326816.2
101728,2024-05-25,NPS,Investment,2428.18,Debit Card,Hyderabad,Expense,-329244.38
101729,2024-05-25,Delhi Metro,Transport,139.62,Cash,Online,Expense,-329384.0
101730,25-May-2024,Spotify,entertainment,746.21,Cash,Mumbai,Expense,-330130.21
101731,26-May-2024,,Transportation,30.52,Cash,Noida,Expense,-330160.73
101732,26-May-2024,,Bills,641.15,Credit Card,Hyderabad,Expense,-330801.88
101732,2024-05-26,,Bills,641.15,Credit Card,Hyderabad,Expense,-330801.88
101733,27/05/2024,BookMyShow,Entertainment,632.23,UPI,Online,Expense,-331434.11
101734,2024-05-27,Jio,Bills,977.29,Debit Card,Mumbai,Expense,-332411.4
101735,2024-05-28,Blinkit,Groceries,664.64,Net Banking,Online,Expense,-333076.04
101736,2024-05-28,McDonald's,Food,82.48,Debit Card,Noida,Expense,-333158.52
101737,2024-05-28,Campus Canteen,Food & Dining,273.53,Credit Card,Mumbai,Expense,-333432.05
101738,2024-05-28,Chaayos,Food & Dining,118.25,Credit Card,Noida,Expense,-333550.3
101739,2024-06-01,IIT Delhi,Salary/Stipend,12984.26,Net Banking,New Delhi,Income,-320566.04
101740,01-Jun-2024,Ajio,Shopping,379.37,Debit Card,Gurugram,Expense,-320945.41
101741,01/06/2024,Coursera,Education,699.85,Debit Card,Noida,Expense,-321645.26
101742,01/06/2024,Udemy,Education,1213.63,UPI,Noida,Expense,-322858.89
101743,02/06/2024,Parents,Family Support,31327.21,Net Banking,Hyderabad,Income,-291531.68
101744,02-Jun-2024,Campus Canteen,Food,264.8,Debit Card,Online,Expense,-291796.48
101745,02-Jun-2024,Domino's,Food & Dining,195.31,  UPI ,Gurugram,Expense,-291991.79
101746,02/06/2024,Coursera,Education,948.77,Debit Card,Noida,Expense,-292940.56
